center,left,right,steering,throttle,brake,speed
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_27_774.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_27_774.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_27_774.jpg,0,0,0,7.526216E-06
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_27_876.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_27_876.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_27_876.jpg,0,0,0,1.590049E-05
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_27_981.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_27_981.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_27_981.jpg,0,0,0,1.144829E-05
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_28_085.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_28_085.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_28_085.jpg,0,0,0,1.350645E-05
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_28_189.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_28_189.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_28_189.jpg,0,0,0,1.703773E-05
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_28_292.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_28_292.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_28_292.jpg,0,0,0,2.111763E-06
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_28_396.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_28_396.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_28_396.jpg,0,0,0,5.592648E-06
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_28_498.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_28_498.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_28_498.jpg,0,0,0,1.557025E-05
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_28_603.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_28_603.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_28_603.jpg,0,0,0,1.078637E-05
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_28_705.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_28_705.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_28_705.jpg,0,0,0,2.381462E-05
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_28_809.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_28_809.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_28_809.jpg,0,0,0,2.619674E-06
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_28_912.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_28_912.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_28_912.jpg,0,0,0,3.771696E-06
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_29_016.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_29_016.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_29_016.jpg,0,0,0,6.510825E-06
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_29_121.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_29_121.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_29_121.jpg,0,0,0,2.576377E-06
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_29_224.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_29_224.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_29_224.jpg,0,0,0,2.375044E-06
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_29_329.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_29_329.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_29_329.jpg,0,0,0,1.100998E-05
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_29_432.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_29_432.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_29_432.jpg,0,0,0,1.390611E-05
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_29_537.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_29_537.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_29_537.jpg,0,0,0,9.847886E-06
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_29_638.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_29_638.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_29_638.jpg,0,0,0,2.310502E-06
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_29_743.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_29_743.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_29_743.jpg,0,0,0,3.088672E-06
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_29_845.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_29_845.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_29_845.jpg,0,0,0,1.057927E-05
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_29_950.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_29_950.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_29_950.jpg,0,0,0,1.929783E-05
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_30_054.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_30_054.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_30_054.jpg,0,0,0,2.875034E-06
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_30_159.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_30_159.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_30_159.jpg,0,0,0,5.658808E-06
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_30_266.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_30_266.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_30_266.jpg,0,0,0,2.198988E-05
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_30_371.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_30_371.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_30_371.jpg,0,0,0,7.323387E-06
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_30_473.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_30_473.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_30_473.jpg,0,0,0,8.784495E-06
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_30_580.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_30_580.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_30_580.jpg,0,0,0,9.647306E-06
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_30_685.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_30_685.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_30_685.jpg,0,0,0,1.719073E-06
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_30_789.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_30_789.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_30_789.jpg,0,0,0,9.807843E-07
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_30_890.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_30_890.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_30_890.jpg,0,0,0,4.697236E-06
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_30_995.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_30_995.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_30_995.jpg,0,0,0,1.254014E-05
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_31_098.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_31_098.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_31_098.jpg,0,0,0,7.859278E-06
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_31_204.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_31_204.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_31_204.jpg,0,0,0,1.300968E-05
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_31_309.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_31_309.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_31_309.jpg,0,0,0.1552141,0.02119092
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_31_388.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_31_388.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_31_388.jpg,0,0,0.3944668,0.1385237
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_31_479.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_31_479.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_31_479.jpg,0,0,0.6253799,0.3082208
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_31_582.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_31_582.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_31_582.jpg,0,0,0.9333479,0.6099474
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_31_686.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_31_686.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_31_686.jpg,0,0,0.837289,0.9798705
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_31_792.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_31_792.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_31_792.jpg,0,0,0.5401571,1.193452
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_31_895.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_31_895.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_31_895.jpg,0,0,0.2207589,1.285076
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_32_000.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_32_000.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_32_000.jpg,0,0,0,1.297254
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_32_092.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_32_092.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_32_092.jpg,0,0,0,1.283416
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_32_194.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_32_194.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_32_194.jpg,0,0,0,1.269725
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_32_304.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_32_304.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_32_304.jpg,0,0,0,1.253489
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_32_413.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_32_413.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_32_413.jpg,0,0,0,1.240117
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_32_514.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_32_514.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_32_514.jpg,0,0,0,1.226888
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_32_622.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_32_622.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_32_622.jpg,0,0,0,1.211199
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_32_725.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_32_725.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_32_725.jpg,0,0,0,1.198277
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_32_830.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_32_830.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_32_830.jpg,0,0,0,1.185493
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_32_936.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_32_936.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_32_936.jpg,0,0,0,1.172845
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_33_043.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_33_043.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_33_043.jpg,0,0,0,1.157845
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_33_149.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_33_149.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_33_149.jpg,0,0,0,1.14549
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_33_258.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_33_258.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_33_258.jpg,0,0,0,1.133268
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_33_366.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_33_366.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_33_366.jpg,0,0,0,1.118772
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_33_497.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_33_497.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_33_497.jpg,0,0.3165872,0,0.8416154
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_33_603.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_33_603.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_33_603.jpg,0,0.646122,0,0.1126443
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_33_712.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_33_712.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_33_712.jpg,0,0.9731941,0,0.8093866
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_33_820.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_33_820.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_33_820.jpg,0,1,0,2.025398
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_33_907.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_33_907.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_33_907.jpg,0,0.6752378,0,2.755035
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_34_018.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_34_018.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_34_018.jpg,0,0.3421328,0,3.235755
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_34_127.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_34_127.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_34_127.jpg,0,0.01513577,0,3.360683
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_34_235.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_34_235.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_34_235.jpg,0,0,0,3.32584
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_34_345.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_34_345.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_34_345.jpg,0,0,0,3.285831
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_34_453.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_34_453.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_34_453.jpg,0,0,0,3.252858
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_34_558.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_34_558.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_34_558.jpg,0,0.3156538,0,3.472238
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_34_667.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_34_667.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_34_667.jpg,0,0.6414928,0,4.240392
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_34_775.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_34_775.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_34_775.jpg,0,0.967137,0,5.231686
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_34_882.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_34_882.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_34_882.jpg,-0.3,1,0,6.595082
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_34_965.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_34_965.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_34_965.jpg,-0.5000001,1,0,7.471748
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_35_074.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_35_074.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_35_074.jpg,-0.7500002,1,0,8.521277
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_35_203.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_35_203.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_35_203.jpg,0,1,0,10.00352
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_35_305.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_35_305.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_35_305.jpg,0,1,0,11.10966
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_35_410.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_35_410.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_35_410.jpg,-0.15,1,0,11.96081
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_35_512.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_35_512.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_35_512.jpg,-0.4,1,0,13.1537
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_35_616.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_35_616.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_35_616.jpg,0,1,0,14.17318
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_35_717.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_35_717.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_35_717.jpg,-0.1,1,0,15.46124
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_35_821.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_35_821.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_35_821.jpg,-0.4,1,0,16.64894
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_35_923.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_35_923.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_35_923.jpg,-0.6500001,1,0,17.35625
/Users/admin/Desktop/git/InternProject/Data/IMG/center_2018_06_21_11_09_36_023.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/left_2018_06_21_11_09_36_023.jpg,/Users/admin/Desktop/git/InternProject/Data/IMG/right_2018_06_21_11_09_36_023.jpg,0,1,0,18.4572
