center,left,right,steering,throttle,break,speed,x,y
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_38_340.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_38_340.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_38_340.jpg,-0.25,1,0,8.462646,179.9889,91.34762
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_38_424.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_38_424.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_38_424.jpg,-0.0611254,1,0,9.35673,180.0145,91.66922
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_38_509.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_38_509.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_38_509.jpg,0,1,0,10.46697,180.0581,92.11517
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_38_604.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_38_604.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_38_604.jpg,0,1,0,11.34981,180.0992,92.5071
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_38_689.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_38_689.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_38_689.jpg,-0.15,1,0,12.47484,180.1532,93.03974
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_38_793.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_38_793.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_38_793.jpg,-0.4,1,0,13.42935,180.1876,93.62107
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_38_933.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_38_933.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_38_933.jpg,-0.3593853,1,0,14.93539,180.1787,94.51455
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_39_020.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_39_020.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_39_020.jpg,-0.09575092,1,0,15.77452,180.1626,95.0663
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_39_112.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_39_112.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_39_112.jpg,0,1,0,16.77035,180.1541,95.79823
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_39_192.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_39_192.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_39_192.jpg,0,1,0,17.61618,180.1516,96.41757
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_39_273.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_39_273.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_39_273.jpg,0,1,0,18.45087,180.1489,97.06664
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_39_357.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_39_357.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_39_357.jpg,0,1,0,19.27678,180.1467,97.74517
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_39_437.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_39_437.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_39_437.jpg,-0.1,1,0,20.08779,180.1427,98.45285
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_39_519.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_39_519.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_39_519.jpg,-0.3,1,0,20.85246,180.1222,99.18832
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_39_609.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_39_609.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_39_609.jpg,-0.3938341,1,0,21.76699,180.0457,100.1417
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_39_696.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_39_696.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_39_696.jpg,-0.1308961,1,0,22.55807,179.9511,100.9322
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_39_784.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_39_784.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_39_784.jpg,0,1,0,23.32668,179.8511,101.7502
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_39_877.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_39_877.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_39_877.jpg,0,1,0,24.30017,179.7214,102.8113
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_39_956.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_39_956.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_39_956.jpg,0,1,0,25.06862,179.612,103.6907
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_40_045.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_40_045.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_40_045.jpg,0,1,0,25.83231,179.4976,104.5972
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_40_129.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_40_129.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_40_129.jpg,0,1,0,26.77789,179.3478,105.7678
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_40_220.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_40_220.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_40_220.jpg,-0.2,1,0,27.50954,179.2157,106.733
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_40_300.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_40_300.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_40_300.jpg,-0.4,1,0,28.16745,179.0486,107.7176
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_40_389.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_40_389.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_40_389.jpg,-0.6500001,1,0,28.85993,178.7502,108.9602
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_40_477.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_40_477.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_40_477.jpg,-0.5166063,1,0,29.4705,178.4163,109.9502
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_40_561.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_40_561.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_40_561.jpg,-0.2647022,1,0,30.21544,178.0106,110.9408
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_40_644.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_40_644.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_40_644.jpg,-0.4647022,1,0,30.92392,177.539,111.9306
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_40_728.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_40_728.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_40_728.jpg,-0.2642548,1,0,31.83092,176.8468,113.1548
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_40_821.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_40_821.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_40_821.jpg,0,1,0,32.5376,176.2325,114.1321
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_40_912.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_40_912.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_40_912.jpg,0,1,0,33.41198,175.4183,115.3656
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_41_005.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_41_005.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_41_005.jpg,0,1,0,34.11152,174.7343,116.3643
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_41_093.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_41_093.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_41_093.jpg,0,1,0,34.97899,173.843,117.6303
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_41_185.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_41_185.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_41_185.jpg,0,1,0,35.66677,173.1042,118.6587
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_41_273.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_41_273.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_41_273.jpg,0,1,0,36.51794,172.1514,119.9657
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_41_368.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_41_368.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_41_368.jpg,0,1,0,37.36158,171.169,121.2977
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_41_464.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_41_464.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_41_464.jpg,-0.1,1,0,38.02275,170.3621,122.3812
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_41_553.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_41_553.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_41_553.jpg,-0.35,1,0,38.76247,169.304,123.7373
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_41_650.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_41_650.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_41_650.jpg,-0.1220995,1,0,39.55313,168.1672,125.0724
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_41_736.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_41_736.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_41_736.jpg,0,1,0,40.41582,167.215,126.1405
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_41_833.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_41_833.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_41_833.jpg,0,1,0,40.4323,165.9935,127.4729
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_41_925.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_41_925.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_41_925.jpg,-0.1,1,0,40.43137,165.0037,128.527
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_42_017.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_42_017.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_42_017.jpg,-0.1552624,1,0,40.4301,163.734,129.8128
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_42_113.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_42_113.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_42_113.jpg,0,1,0,40.43331,162.4343,131.0689
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_42_205.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_42_205.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_42_205.jpg,0,1,0,40.43338,161.3825,132.0613
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_42_297.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_42_297.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_42_297.jpg,0,1,0,40.4334,160.0564,133.2895
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_42_398.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_42_398.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_42_398.jpg,-0.25,1,0,40.41601,158.711,134.496
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_42_489.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_42_489.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_42_489.jpg,-0.02884555,1,0,40.4336,157.3311,135.6632
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_42_590.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_42_590.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_42_590.jpg,0,1,0,40.43403,155.9327,136.8085
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_42_680.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_42_680.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_42_680.jpg,0,1,0,40.43344,154.8049,137.7136
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_42_780.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_42_780.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_42_780.jpg,0,1,0,40.43338,153.3867,138.8342
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_42_880.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_42_880.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_42_880.jpg,-0.25,1,0,40.4159,151.9524,139.9335
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_42_980.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_42_980.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_42_980.jpg,-0.0003418922,1,0,40.43291,150.4871,140.9915
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_43_076.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_43_076.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_43_076.jpg,0,1,0,40.43335,149.0054,142.0266
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_43_177.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_43_177.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_43_177.jpg,0,1,0,40.43338,147.5127,143.046
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_43_276.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_43_276.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_43_276.jpg,0,1,0,40.4329,146.012,144.0535
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_43_376.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_43_376.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_43_376.jpg,-0.15,1,0,40.42685,144.5033,145.0487
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_43_476.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_43_476.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_43_476.jpg,0,1,0,40.43341,142.9838,146.0277
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_43_585.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_43_585.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_43_585.jpg,-0.1,1,0,40.43085,141.458,146.9968
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_43_684.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_43_684.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_43_684.jpg,-0.1789681,1,0,40.42765,139.912,147.9323
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_43_793.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_43_793.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_43_793.jpg,-0.1606859,1,0,40.42881,138.0293,149.009
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_43_900.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_43_900.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_43_900.jpg,0,1,0,40.43328,136.4426,149.8748
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_44_012.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_44_012.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_44_012.jpg,0,1,0,40.43261,134.5262,150.8907
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_44_124.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_44_124.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_44_124.jpg,-0.1,1,0,40.43056,132.9209,151.7214
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_44_236.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_44_236.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_44_236.jpg,-0.4,1,0,40.39467,130.9658,152.6574
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_44_352.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_44_352.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_44_352.jpg,-0.1566092,1,0,40.4341,128.9531,153.4636
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_44_469.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_44_469.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_44_469.jpg,-0.15,1,0,40.43208,126.9057,154.1793
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_44_584.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_44_584.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_44_584.jpg,-0.4,1,0,40.40004,125.1728,154.6896
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_44_705.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_44_705.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_44_705.jpg,-0.142485,1,0,40.43372,123.0542,155.1506
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_44_824.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_44_824.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_44_824.jpg,0,1,0,40.43312,120.9145,155.5053
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_44_949.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_44_949.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_44_949.jpg,0,1,0,40.43339,118.4062,155.8396
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_45_068.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_45_068.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_45_068.jpg,0,1,0,40.43334,116.2505,156.0797
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_45_193.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_45_193.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_45_193.jpg,0,1,0,40.43336,114.0912,156.2841
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_45_301.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_45_301.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_45_301.jpg,0,1,0,40.4329,112.2901,156.4363
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_45_421.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_45_421.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_45_421.jpg,0,1,0,40.43387,110.1276,156.6043
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_45_537.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_45_537.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_45_537.jpg,0,1,0,40.43341,107.9642,156.7614
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_45_657.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_45_657.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_45_657.jpg,0,1,0,40.43316,105.8004,156.9113
/Users/admin/Desktop/distracted_IMG/center_2018_07_06_10_50_45_765.jpg,/Users/admin/Desktop/distracted_IMG/left_2018_07_06_10_50_45_765.jpg,/Users/admin/Desktop/distracted_IMG/right_2018_07_06_10_50_45_765.jpg,0,1,0,40.43316,103.997,157.033
