center,left,right,steering,throttle,break,speed,x,y
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_00_731.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_00_731.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_00_731.jpg,0,1,0,4.96915,179.874,90.37057
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_00_822.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_00_822.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_00_822.jpg,0,1,0,5.895118,179.8987,90.56747
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_00_922.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_00_922.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_00_922.jpg,0,1,0,7.042504,179.9353,90.85954
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_01_015.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_01_015.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_01_015.jpg,-0.25,1,0,8.163527,179.9711,91.2027
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_01_099.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_01_099.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_01_099.jpg,-0.45,1,0,9.025094,179.9873,91.51354
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_01_187.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_01_187.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_01_187.jpg,-0.2638743,1,0,10.13856,179.9954,91.94672
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_01_279.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_01_279.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_01_279.jpg,0,1,0,11.01477,180.009,92.32871
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_01_367.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_01_367.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_01_367.jpg,0,1,0,11.86157,180.0399,92.84785
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_01_451.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_01_451.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_01_451.jpg,0,1,0,12.98001,180.0697,93.29935
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_01_531.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_01_531.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_01_531.jpg,0,1,0,13.84166,180.1022,93.78063
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_01_608.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_01_608.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_01_608.jpg,0,1,0,14.70931,180.1371,94.29298
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_01_734.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_01_734.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_01_734.jpg,-0.15,1,0,16.02322,180.1903,95.11937
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_01_822.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_01_822.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_01_822.jpg,-0.35,1,0,16.82656,180.2085,95.70762
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_01_919.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_01_919.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_01_919.jpg,-0.6000001,1,0,17.58249,180.1831,96.47984
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_02_011.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_02_011.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_02_011.jpg,-0.8500001,1,0,18.52046,180.0791,97.28488
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_02_115.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_02_115.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_02_115.jpg,-0.687802,1,0,19.31704,179.8751,98.10765
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_02_208.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_02_208.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_02_208.jpg,-0.4109229,0.7231209,0,20.27593,179.6026,98.95499
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_02_295.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_02_295.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_02_295.jpg,-0.1464131,0.4586111,0,20.64871,179.3607,99.64577
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_02_379.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_02_379.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_02_379.jpg,0,0.4966749,0,20.86427,179.1172,100.345
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_02_467.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_02_467.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_02_467.jpg,0,0.7599698,0,21.34274,178.8105,101.2379
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_02_550.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_02_550.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_02_550.jpg,0,1,0,22.1026,178.5566,101.9765
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_02_647.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_02_647.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_02_647.jpg,0,1,0,23.11943,178.2249,102.9365
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_02_735.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_02_735.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_02_735.jpg,0,1,0,23.89546,177.9482,103.7338
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_02_827.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_02_827.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_02_827.jpg,0,1,0,24.85912,177.5885,104.7671
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_02_910.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_02_910.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_02_910.jpg,0,1,0,25.62728,177.2899,105.6227
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_03_002.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_03_002.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_03_002.jpg,0,1,0,26.38868,176.9819,106.504
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_03_095.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_03_095.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_03_095.jpg,0,1,0,27.33158,176.5839,107.6413
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_03_188.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_03_188.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_03_188.jpg,-0.15,1,0,28.25608,176.1684,108.8169
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_03_280.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_03_280.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_03_280.jpg,-0.35,1,0,28.92699,175.8019,109.7748
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_03_373.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_03_373.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_03_373.jpg,-0.3817888,1,0,29.72577,175.2666,110.9747
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_03_454.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_03_454.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_03_454.jpg,-0.1323541,1,0,30.45527,174.7809,111.9386
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_03_552.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_03_552.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_03_552.jpg,0,1,0,31.34279,174.1358,113.1645
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_03_639.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_03_639.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_03_639.jpg,0,1,0,32.05595,173.5959,114.165
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_03_727.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_03_727.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_03_727.jpg,0,1,0,32.94151,172.8929,115.4409
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_03_814.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_03_814.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_03_814.jpg,0,1,0,33.64376,172.3099,116.4827
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_03_907.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_03_907.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_03_907.jpg,0,1,0,34.51365,171.5574,117.8119
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_03_995.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_03_995.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_03_995.jpg,0,1,0,35.20314,170.9378,118.8972
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_04_083.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_04_083.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_04_083.jpg,-0.1,1,0,35.88384,170.3022,120.0016
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_04_170.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_04_170.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_04_170.jpg,-0.35,1,0,36.64672,169.4603,121.3915
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_04_263.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_04_263.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_04_263.jpg,-0.3709649,1,0,37.19655,168.7189,122.4866
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_04_347.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_04_347.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_04_347.jpg,-0.1194001,1,0,38.02789,167.7076,123.8343
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_04_438.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_04_438.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_04_438.jpg,0,1,0,38.68273,166.8516,124.9099
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_04_527.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_04_527.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_04_527.jpg,0,0.736111,0,39.31205,165.7384,126.257
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_04_615.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_04_615.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_04_615.jpg,0,0.4719911,0,39.56858,164.8228,127.3327
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_04_702.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_04_702.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_04_702.jpg,0,0.7342689,0,39.84735,163.8914,128.4052
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_04_803.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_04_803.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_04_803.jpg,0,1,0,40.50591,162.701,129.7525
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_04_887.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_04_887.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_04_887.jpg,0,1,0,41.30623,161.4783,131.1171
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_04_978.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_04_978.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_04_978.jpg,0,1,0,41.941,160.4778,132.2232
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_05_066.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_05_066.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_05_066.jpg,0,1,0,42.72728,159.2013,133.6251
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_05_158.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_05_158.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_05_158.jpg,-0.2,1,0,43.32823,158.154,134.7565
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_05_251.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_05_251.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_05_251.jpg,-0.45,1,0,43.94085,156.7785,136.1441
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_05_348.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_05_348.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_05_348.jpg,-0.2616988,0.8401722,0,44.53911,155.2968,137.4577
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_05_434.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_05_434.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_05_434.jpg,-0.001079679,0.579553,0,44.87568,154.0481,138.4599
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_05_527.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_05_527.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_05_527.jpg,0,0.3026861,0,44.9273,152.4435,139.6687
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_05_627.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_05_627.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_05_627.jpg,0,0.002677083,0,44.63205,150.8136,140.8313
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_05_718.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_05_718.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_05_718.jpg,0,0,0,44.27376,149.5043,141.7302
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_05_823.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_05_823.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_05_823.jpg,0,0,0,43.82856,147.8674,142.8215
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_05_928.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_05_928.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_05_928.jpg,0,0.16986,0,43.38072,145.9084,144.0932
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_06_035.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_06_035.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_06_035.jpg,0,0.4924679,0,43.3876,144.2739,145.1341
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_06_143.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_06_143.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_06_143.jpg,0,0.817278,0,43.73973,142.6252,146.171
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_06_255.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_06_255.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_06_255.jpg,0,1,0,44.60381,140.6114,147.4252
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_06_358.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_06_358.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_06_358.jpg,0,1,0,45.36327,138.8983,148.4848
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_06_471.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_06_471.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_06_471.jpg,0,0.6640869,0,45.98717,136.8073,149.772
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_06_579.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_06_579.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_06_579.jpg,-0.15,0.3401412,0,46.09353,135.0486,150.8459
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_06_692.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_06_692.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_06_692.jpg,-0.45,0.003424168,0,45.58641,132.91,152.0616
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_06_800.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_06_800.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_06_800.jpg,-0.5271749,0,0,44.84196,131.0857,152.9221
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_06_924.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_06_924.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_06_924.jpg,-0.157917,0,0,44.28171,128.8429,153.738
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_07_031.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_07_031.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_07_031.jpg,0,0,0,43.74285,126.5777,154.3942
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_07_146.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_07_146.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_07_146.jpg,0,0,0,43.21724,124.3144,154.9476
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_07_266.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_07_266.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_07_266.jpg,0,0,0,42.69715,122.0633,155.4292
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_07_387.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_07_387.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_07_387.jpg,0,0,0,42.18236,119.8305,155.8618
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_07_502.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_07_502.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_07_502.jpg,0,0,0,41.75807,117.9862,156.1961
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_07_623.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_07_623.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_07_623.jpg,0,0.3599968,0,41.56126,115.7874,156.5759
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_07_739.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_07_739.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_07_739.jpg,0,0.7088667,0,41.87771,113.5807,156.9429
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_07_859.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_07_859.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_07_859.jpg,0,1,0,42.67983,111.3402,157.3059
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_07_979.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_07_979.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_07_979.jpg,0,1,0,43.61345,109.0501,157.6703
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_08_095.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_08_095.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_08_095.jpg,0,0.6516519,0,44.24041,106.7171,158.0372
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_08_211.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_08_211.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_08_211.jpg,0,0.304078,0,44.36432,104.3659,158.4041
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_08_326.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_08_326.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_08_326.jpg,0,0,0,43.99714,102.0235,158.7678
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_08_442.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_08_442.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_08_442.jpg,0,0,0,43.55531,100.0916,159.0668
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_08_559.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_08_559.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_08_559.jpg,0,0.1814282,0,43.11725,97.79755,159.4211
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_08_679.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_08_679.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_08_679.jpg,-0.3,0.1568341,0,42.90651,95.51291,159.7476
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_08_795.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_08_795.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_08_795.jpg,-0.3689039,0,0,42.24221,93.24069,159.9443
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_08_915.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_08_915.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_08_915.jpg,-0.009117007,0,0,41.72718,90.9915,159.9942
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_09_030.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_09_030.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_09_030.jpg,0,0,0,41.22169,88.7692,159.9647
/Users/admin/Desktop/speed_IMG/center_2018_07_09_11_07_09_154.jpg,/Users/admin/Desktop/speed_IMG/left_2018_07_09_11_07_09_154.jpg,/Users/admin/Desktop/speed_IMG/right_2018_07_09_11_07_09_154.jpg,0,0,0,40.72591,86.57495,159.8835
