center,left,right,steering,throttle,break,speed,x,y
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_29_327.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_29_327.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_29_327.jpg,0,1,0,12.98772,179.9525,93.28242
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_29_441.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_29_441.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_29_441.jpg,-0.2,1,0,13.68874,179.9738,93.76262
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_29_532.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_29_532.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_29_532.jpg,0,1,0,14.97275,179.9958,94.54224
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_29_616.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_29_616.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_29_616.jpg,-0.2,1,0,15.77687,180.009,95.09987
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_29_720.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_29_720.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_29_720.jpg,-0.5000001,1,0,16.98016,179.9855,95.98997
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_29_811.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_29_811.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_29_811.jpg,-0.28971,1,0,17.79532,179.9332,96.61642
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_29_880.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_29_880.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_29_880.jpg,-0.08509504,1,0,18.63537,179.8756,97.27216
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_29_954.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_29_954.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_29_954.jpg,0,1,0,19.38963,179.8335,97.78386
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_30_035.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_30_035.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_30_035.jpg,0,1,0,20.18699,179.7777,98.49072
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_30_123.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_30_123.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_30_123.jpg,-0.1,1,0,21.10238,179.704,99.41447
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_30_211.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_30_211.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_30_211.jpg,-0.3,1,0,21.87483,179.6258,100.1837
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_30_291.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_30_291.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_30_291.jpg,-0.3971007,1,0,22.59621,179.5089,100.974
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_30_383.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_30_383.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_30_383.jpg,-0.1220577,1,0,23.59477,179.318,101.9934
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_30_471.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_30_471.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_30_471.jpg,0,1,0,24.3564,179.1534,102.8382
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_30_557.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_30_557.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_30_557.jpg,-0.15,1,0,25.31398,178.9353,103.9313
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_30_639.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_30_639.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_30_639.jpg,-0.35,1,0,26.02616,178.7291,104.8293
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_30_731.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_30_731.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_30_731.jpg,-0.09741569,1,0,26.77617,178.4869,105.7452
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_30_815.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_30_815.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_30_815.jpg,0,1,0,27.52054,178.2296,106.6849
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_30_899.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_30_899.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_30_899.jpg,-0.25,1,0,28.4331,177.8797,107.8901
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_30_992.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_30_992.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_30_992.jpg,-0.45,1,0,29.07563,177.5492,108.8671
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_31_071.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_31_071.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_31_071.jpg,-0.550719,1,0,29.649,177.1475,109.8398
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_31_163.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_31_163.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_31_163.jpg,-0.2745599,1,0,30.54957,176.5466,111.0477
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_31_251.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_31_251.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_31_251.jpg,-0.01022387,1,0,31.26628,176.0111,112.0186
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_31_339.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_31_339.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_31_339.jpg,0,1,0,32.15007,175.3023,113.2506
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_31_435.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_31_435.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_31_435.jpg,0,1,0,32.85785,174.7069,114.2527
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_31_523.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_31_523.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_31_523.jpg,-0.25,1,0,33.70867,173.9193,115.5198
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_31_615.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_31_615.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_31_615.jpg,-0.276309,1,0,34.33748,173.2323,116.5271
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_31_707.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_31_707.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_31_707.jpg,-0.000369072,1,0,35.19818,172.3087,117.782
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_31_790.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_31_790.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_31_790.jpg,0,1,0,35.87956,171.5354,118.7946
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_31_887.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_31_887.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_31_887.jpg,0,1,0,36.72677,170.5322,120.075
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_31_980.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_31_980.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_31_980.jpg,0,1,0,37.56544,169.4919,121.3743
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_32_081.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_32_081.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_32_081.jpg,0,1,0,38.396,168.4183,122.6945
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_32_168.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_32_168.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_32_168.jpg,0,1,0,39.05428,167.5372,123.7668
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_32_266.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_32_266.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_32_266.jpg,0,1,0,39.86964,166.4099,125.1285
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_32_356.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_32_356.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_32_356.jpg,0,1,0,40.43327,165.4871,126.237
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_32_452.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_32_452.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_32_452.jpg,0,1,0,40.43337,164.3279,127.6238
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_32_544.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_32_544.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_32_544.jpg,0,1,0,40.43282,163.1664,129.0088
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_32_631.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_32_631.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_32_631.jpg,0,1,0,40.4334,162.2361,130.1158
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_32_724.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_32_724.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_32_724.jpg,0,1,0,40.43341,161.0721,131.4987
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_32_811.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_32_811.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_32_811.jpg,-0.1,1,0,40.43058,160.1392,132.6034
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_32_899.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_32_899.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_32_899.jpg,-0.1184886,1,0,40.43108,158.9528,133.9668
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_32_987.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_32_987.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_32_987.jpg,0,1,0,40.43329,157.9905,135.0461
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_33_075.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_33_075.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_33_075.jpg,-0.1,1,0,40.43154,157.0209,136.1188
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_33_167.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_33_167.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_33_167.jpg,-0.1297084,1,0,40.43194,155.7808,137.4333
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_33_255.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_33_255.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_33_255.jpg,0,1,0,40.43501,154.7694,138.4668
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_33_351.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_33_351.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_33_351.jpg,0,1,0,40.43284,153.4919,139.7455
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_33_444.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_33_444.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_33_444.jpg,0,1,0,40.43199,152.2028,141.0125
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_33_535.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_33_535.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_33_535.jpg,-0.1,1,0,40.43028,151.1639,142.0183
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_33_627.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_33_627.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_33_627.jpg,-0.35,1,0,40.40231,149.8362,143.2434
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_33_715.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_33_715.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_33_715.jpg,-0.5500001,1,0,40.37111,148.7231,144.1633
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_33_811.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_33_811.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_33_811.jpg,-0.3956251,1,0,40.42591,147.2421,145.1955
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_33_908.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_33_908.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_33_908.jpg,-0.338668,1,0,40.42717,145.6795,146.1031
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_34_003.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_34_003.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_34_003.jpg,-0.588668,1,0,40.38301,144.0408,146.8605
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_34_112.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_34_112.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_34_112.jpg,-0.6723357,1,0,40.38015,142.3204,147.4005
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_34_225.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_34_225.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_34_225.jpg,-0.3377995,1,0,40.43859,140.18,147.74
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_34_341.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_34_341.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_34_341.jpg,-0.008261777,1,0,40.43132,138.013,147.8246
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_34_456.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_34_456.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_34_456.jpg,0.2417382,1,0,40.40609,136.2065,147.7917
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_34_568.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_34_568.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_34_568.jpg,0.01218045,1,0,40.43479,134.039,147.7242
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_34_671.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_34_671.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_34_671.jpg,0.2621804,1,0,40.41047,132.2331,147.6608
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_34_784.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_34_784.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_34_784.jpg,0.5621805,1,0,40.46232,130.0686,147.6936
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_34_896.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_34_896.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_34_896.jpg,0.8121806,0.830548,0,40.10537,128.2879,147.9338
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_35_026.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_35_026.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_35_026.jpg,1,0.5200931,0,40.34265,126.1864,148.4266
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_35_140.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_35_140.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_35_140.jpg,0.7495421,0.602335,0,40.27485,123.9443,149.5663
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_35_252.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_35_252.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_35_252.jpg,0.4125458,0.9393313,0,40.4212,122.4687,150.6007
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_35_392.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_35_392.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_35_392.jpg,0.03274697,1,0,40.78879,120.5705,152.2696
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_35_487.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_35_487.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_35_487.jpg,-0.217253,1,0,40.38661,119.2858,153.5441
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_35_591.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_35_591.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_35_591.jpg,0,0.6871961,0,40.35089,118.0226,154.8332
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_35_675.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_35_675.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_35_675.jpg,0,0.4358259,0,40.2926,117.0278,155.8772
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_35_750.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_35_750.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_35_750.jpg,-0.2,0.2078561,0,40.23986,116.0386,156.9233
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_35_827.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_35_827.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_35_827.jpg,-0.4,0,0,40.16025,115.0307,157.9475
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_35_920.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_35_920.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_35_920.jpg,-0.6500001,0,0,40.11332,113.7041,159.154
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_36_003.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_36_003.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_36_003.jpg,-0.8500001,0,0,40.08986,112.5654,160.0251
/Users/admin/Desktop/distracted2_IMG/center_2018_07_06_14_42_36_091.jpg,/Users/admin/Desktop/distracted2_IMG/left_2018_07_06_14_42_36_091.jpg,/Users/admin/Desktop/distracted2_IMG/right_2018_07_06_14_42_36_091.jpg,-1,0,0,40.06825,111.3464,160.7775
